Temparature,Humidity,Moisture,SoilType,CropType,Nitrogen,Potassium,Phosphorous,WaterNeeded,FertilizerName
33.14,50.64,55.05,Loamy,Maize,8,0,39,44.975172,28-28
25.7,57.86,20,Loamy,Barley,10,0,38,57.976,DAP
27.27,42.2,47.49,Loamy,Wheat,10,16,18,43.814344,17-17-17
25.65,55.02,37.37,Red,Tobacco,41,3,2,61.00337364,17-17-17
28.48,55.48,25.55,Loamy,Maize,23,0,23,64.877219,10/26/2026
26.12,60.43,58.13,Black,Cotton,11,0,11,27.14118075,17-17-17
22.99,44.67,30.17,Black,Paddy,18,0,16,69.42550973,17-17-17
35.57,70.66,40.03,Black,Wheat,42,0,0,46.3142313,10/26/2026
25.78,57.76,65.12,Black,Tobacco,13,0,40,27.37884672,28-28
38.93,72.28,67.64,Red,Cotton,25,0,24,32.6486512,DAP
34.4,70.85,53.05,Black,Sugarcane,12,12,13,45.79913813,20-20
23.28,45.27,43.77,Sandy,Sugarcane,19,0,21,64.8461229,14-35-14
29.27,65.89,70,Sandy,Wheat,12,4,35,27.2142,17-17-17
28.06,44.09,58.46,Red,Tobacco,10,10,16,46.1006766,10/26/2026
29.55,60.62,45.99,Sandy,Barley,23,0,25,51.0653748,28-28
25.91,42.33,27.89,Loamy,Oil seeds,11,16,8,58.1603205,17-17-17
29.91,45.99,64.48,Sandy,Cotton,42,1,0,37.008288,14-35-14
32.92,60.86,60.26,Clayey,Maize,37,1,0,29.86890192,DAP
36.6,61.48,20,Black,Cotton,9,9,27,66.5712,28-28
35.3,76.77,44.61,Red,Tobacco,8,0,42,60.11133282,DAP
32.46,62.03,48,Red,Cotton,15,0,6,47.99366,DAP
31.52,57.93,68.2,Clayey,Maize,12,4,26,23.527548,20-20
28.54,55.75,38.08,Clayey,Sugarcane,25,4,18,51.00548544,10/26/2026
26.33,58.16,43.91,Red,Barley,10,11,22,45.3981242,Urea
31.55,50.78,32.59,Loamy,Paddy,34,4,0,88.6879665,20-20
25.7,62.98,30.45,Sandy,Pulses,8,14,29,58.346886,20-20
33.51,66.81,32.19,Loamy,Paddy,24,4,17,85.04899725,17-17-17
33.19,62.86,37.31,Red,Oil seeds,45,0,0,58.5806705,DAP
24.07,54.47,28.69,Loamy,Pulses,9,0,11,50.5623555,14-35-14
37.03,73.51,35.21,Loamy,Tobacco,11,3,36,67.8778914,DAP
29.52,56.55,31.92,Clayey,Cotton,5,11,33,43.9878496,20-20
20.55,42.03,63.54,Black,Barley,11,16,16,22.9976919,14-35-14
33.35,71.63,38.11,Loamy,Sugarcane,14,2,38,65.07764445,DAP
30.33,51.05,33.36,Clayey,Cotton,13,0,5,45.3871712,DAP
31.18,55.84,28.31,Clayey,Millets,43,4,2,48.4280288,28-28
37.84,66.91,57.7,Sandy,Oil seeds,45,0,0,46.81341,Urea
32.56,68.67,23.64,Loamy,Tobacco,42,0,0,74.0249112,DAP
31.72,45.26,28.54,Clayey,Maize,35,0,2,57.10568688,17-17-17
31.1,45.98,25.78,Black,Ground Nuts,39,0,2,59.5904958,28-28
29.8,59.73,35.64,Red,Barley,9,0,11,56.4491906,Urea
33.62,63.24,36.1,Clayey,Tobacco,25,0,20,52.5227328,10/26/2026
34.15,57.16,39.48,Sandy,Cotton,26,4,24,65.1582528,17-17-17
29.13,53.38,49.08,Red,Sugarcane,10,8,9,59.39568492,DAP
30.83,57.02,57.45,Loamy,Barley,33,0,0,35.380325,10/26/2026
29.14,61.8,44.63,Loamy,Tobacco,6,16,9,51.4143672,10/26/2026
26.79,61.62,45.64,Sandy,Ground Nuts,6,14,17,47.4693264,20-20
21.49,46.99,40.82,Sandy,Cotton,3,20,17,49.3454676,17-17-17
35.36,56.86,36.82,Loamy,Millets,38,3,0,58.308822,DAP
25.98,56.09,45.29,Sandy,Tobacco,27,1,21,58.23201096,Urea
25.86,45.62,35.68,Red,Barley,40,1,2,55.8304032,DAP
29.91,60.03,58.5,Clayey,Cotton,44,0,2,26.49526,17-17-17
27.33,55.62,31.28,Clayey,Pulses,39,0,0,42.249056,DAP
34.51,68.73,69.9,Loamy,Barley,14,12,11,25.481155,14-35-14
32.14,71.89,41.21,Loamy,Pulses,9,9,17,46.0531465,14-35-14
34.01,63.87,51.24,Clayey,Wheat,19,3,20,33.5800368,DAP
30.01,59.57,35.04,Red,Ground Nuts,4,9,34,57.3327216,DAP
35.19,65.14,22.12,Black,Ground Nuts,6,2,28,61.5477852,10/26/2026
28.81,54.94,41.6,Black,Barley,42,0,0,42.12684,Urea
30.77,55.44,46.67,Clayey,Paddy,1,5,32,53.6414472,28-28
32.43,56.6,64.19,Red,Wheat,14,10,35,34.0968496,17-17-17
34.68,50.94,55.43,Black,Oil seeds,13,0,43,37.6620957,17-17-17
24.83,59.19,31.4,Clayey,Paddy,40,0,3,57.677508,17-17-17
28.86,73.5,29.53,Black,Sugarcane,41,3,0,58.51469403,28-28
29.84,65.34,35.1,Sandy,Barley,5,0,9,59.975388,14-35-14
38.76,56.94,56.53,Sandy,Cotton,5,0,14,51.668442,14-35-14
35.24,66.47,51.44,Red,Cotton,6,7,30,46.6027892,17-17-17
34.51,58.28,63.85,Clayey,Millets,10,2,38,25.993296,20-20
23.93,60.03,29.73,Black,Millets,12,2,10,42.90721335,DAP
28,58.95,32.66,Red,Pulses,19,0,33,56.6851285,17-17-17
25.02,45.57,38.91,Black,Tobacco,39,0,0,50.97068586,20-20
30.76,50.1,44.85,Clayey,Maize,31,2,4,41.9656204,Urea
30.4,52.84,59.57,Clayey,Maize,12,8,13,30.02105392,Urea
34.55,61.85,66.2,Clayey,Ground Nuts,9,15,10,23.84252,Urea
23.54,47.71,27.92,Red,Barley,13,9,32,58.058638,Urea
29.87,52.38,22.8,Black,Pulses,13,1,7,58.05054,28-28
34.57,55.72,20,Loamy,Sugarcane,10,11,29,94.9312,14-35-14
31.63,50.38,31.45,Clayey,Paddy,17,0,15,72.446382,10/26/2026
31.73,51.82,37.23,Sandy,Maize,38,1,3,72.5407782,DAP
25.36,62.76,62.32,Clayey,Barley,3,6,33,20.9018496,14-35-14
36.64,57.29,24.08,Black,Oil seeds,3,8,26,64.6622028,10/26/2026
32.1,65.89,70,Clayey,Wheat,17,0,37,19.5012,14-35-14
21.09,49.87,63.43,Red,Paddy,13,13,13,40.57596923,Urea
36.17,73.15,60.09,Black,Cotton,42,4,2,30.80593035,17-17-17
38.68,76.72,57.16,Red,Tobacco,43,1,0,50.328432,DAP
29,70.73,43.4,Loamy,Oil seeds,17,19,13,41.11141,Urea
31.23,66.32,27.49,Red,Wheat,40,0,3,63.250473,14-35-14
31.19,71.44,46.39,Loamy,Maize,9,12,17,45.2071686,17-17-17
29.35,61.82,63.95,Sandy,Pulses,38,1,0,33.651954,28-28
27.41,56.77,45.73,Clayey,Sugarcane,12,4,31,43.14052548,28-28
32.63,66.83,49.59,Red,Cotton,8,0,13,45.38387095,28-28
34.33,58.34,39.98,Sandy,Cotton,26,0,23,64.4542776,17-17-17
26.71,51.41,32.41,Clayey,Tobacco,8,8,26,50.42646576,14-35-14
30.66,66.4,52.44,Loamy,Pulses,40,0,0,37.153872,28-28
27.45,57.24,34.3,Clayey,Oil seeds,43,0,2,40.092768,28-28
30.59,56.93,49.01,Loamy,Cotton,14,4,11,42.1763785,10/26/2026
29.75,47.56,33.26,Clayey,Cotton,10,0,38,45.7676224,28-28
35.61,68.63,70,Red,Sugarcane,25,0,15,37.282245,28-28
31.43,54.96,40.98,Sandy,Paddy,15,0,5,90.7042968,14-35-14
31.37,74.91,34.64,Red,Ground Nuts,10,9,28,54.1269036,Urea
28.38,51.28,61.42,Sandy,Sugarcane,37,2,3,48.82190976,20-20
31.44,70.97,62.81,Clayey,Paddy,18,0,39,34.5398406,17-17-17
39.45,73.14,24.99,Sandy,Maize,12,2,40,91.41888756,Urea
24.78,50.29,39.4,Black,Millets,43,2,0,40.585941,17-17-17
25.7,52.75,36.55,Red,Paddy,19,1,14,78.54554813,10/26/2026
29.06,71.99,38.56,Sandy,Tobacco,8,14,18,63.811584,DAP
26.27,55.47,33.28,Red,Wheat,13,1,38,54.9008856,28-28
33.49,63.84,32.92,Clayey,Ground Nuts,38,0,0,45.6465984,Urea
34.92,58.53,27.98,Clayey,Cotton,12,0,37,52.185692,DAP
22.93,52.54,39.37,Sandy,Cotton,9,0,8,50.6309004,28-28
26.38,49.88,65.47,Black,Maize,32,1,1,26.60253354,17-17-17
34.28,68.8,43.11,Loamy,Cotton,9,7,23,47.878624,14-35-14
35.49,70.58,34.23,Clayey,Maize,18,4,33,49.59531544,DAP
32.6,53.68,28.87,Clayey,Pulses,5,12,25,50.2803744,14-35-14
38.65,67.93,70,Loamy,Millets,10,1,40,28.0005,28-28
39.15,68.25,46.6,Loamy,Sugarcane,42,0,1,65.376285,17-17-17
32.15,57.42,26.8,Red,Wheat,14,21,20,68.917068,DAP
32.8,61.46,58.5,Sandy,Wheat,7,9,29,42.26526,14-35-14
39.01,65.01,46.91,Clayey,Pulses,43,4,0,40.5671308,28-28
32.04,64.28,62.11,Black,Barley,15,3,36,27.9423594,14-35-14
24.88,43.56,53.5,Sandy,Sugarcane,14,0,19,56.566692,28-28
24.12,50.26,37.62,Loamy,Wheat,13,0,37,45.606018,Urea
27.71,53.42,37.98,Black,Maize,41,0,3,48.32778258,20-20
32.91,64.18,51.89,Sandy,Paddy,17,0,37,72.5085054,Urea
37.05,69.22,44.58,Black,Sugarcane,11,20,20,58.02656886,17-17-17
30.03,65.12,38.84,Sandy,Millets,22,0,20,56.8788,28-28
23.9,43.28,43.12,Clayey,Pulses,22,3,21,34.6558464,17-17-17
30.41,63.03,49.09,Clayey,Maize,6,8,30,35.52927444,10/26/2026
29.86,50.94,70,Sandy,Sugarcane,12,0,32,39.429,28-28
37.46,61.25,31.69,Clayey,Tobacco,9,0,37,61.83639792,10/26/2026
28.75,55.19,20,Loamy,Millets,3,4,34,63.924,17-17-17
24.86,58.35,61.89,Red,Wheat,14,0,38,29.57316945,17-17-17
27.63,58.09,46.23,Black,Paddy,22,3,20,55.32408743,DAP
29.59,65.88,21.2,Sandy,Sugarcane,40,2,1,93.7203072,20-20
28.41,61.99,31.54,Red,Maize,11,0,13,62.81085195,17-17-17
24.22,59.75,30.07,Black,Ground Nuts,16,3,42,43.15275405,20-20
37.05,66.11,38.47,Black,Pulses,4,5,28,50.41798965,DAP
28.28,67.72,55.83,Red,Tobacco,12,4,9,42.3872988,DAP
31.39,61.78,70,Red,Maize,14,15,12,29.72607,10/26/2026
28.51,55.93,40.33,Red,Cotton,17,0,27,51.88933035,20-20
29.88,64.22,20,Clayey,Oil seeds,7,7,32,49.696,14-35-14
25.28,50.64,66.87,Red,Pulses,10,0,11,27.4197132,14-35-14
36.27,74.55,57.03,Sandy,Cotton,11,2,35,43.9660446,Urea
29.28,55.6,41.79,Loamy,Paddy,0,11,27,70.515594,20-20
40,72.78,38.48,Red,Pulses,7,10,32,63.3477592,Urea
25.08,45.08,31.07,Clayey,Sugarcane,5,23,14,55.64360464,14-35-14
29.35,67.05,31.67,Black,Cotton,24,3,19,46.23036975,DAP
28.86,59.22,44.4,Sandy,Tobacco,24,0,22,62.5379904,28-28
27.1,55.35,36.61,Black,Sugarcane,25,0,15,56.75576108,28-28
28.09,50.46,25.38,Sandy,Barley,18,1,36,72.485868,Urea
28.96,54.32,35.97,Sandy,Barley,14,3,43,62.0527536,10/26/2026
27.67,57.87,33.61,Clayey,Pulses,40,2,0,40.5802236,10/26/2026
29.34,49.57,20.01,Loamy,Maize,9,18,19,73.81837155,17-17-17
28.57,50.93,44.78,Red,Maize,32,0,0,54.57213135,20-20
38.15,59.18,55.78,Clayey,Cotton,12,20,14,34.2121296,14-35-14
23.08,62.96,20,Sandy,Millets,4,14,25,62.0928,14-35-14
37.11,70.83,56.74,Clayey,Cotton,3,8,30,30.7336344,DAP
36.28,71.99,35.88,Red,Tobacco,41,3,3,73.26723096,20-20
33.3,61.33,50.98,Black,Pulses,20,0,23,37.9128033,DAP
26.17,53.24,51.31,Black,Barley,27,0,20,33.1812612,DAP
34.55,58.92,68.9,Black,Wheat,10,0,36,25.090236,14-35-14
34.69,78.28,43.78,Black,Pulses,15,0,39,40.5998352,DAP
29.02,67.93,55.54,Clayey,Pulses,16,4,8,26.346996,DAP
28.19,60.08,28.35,Red,Tobacco,35,0,0,72.2008452,28-28
38.69,61.57,53.46,Black,Cotton,6,4,26,40.4597817,Urea
34.73,66.96,59.65,Clayey,Oil seeds,28,2,15,27.754344,Urea
25.55,62.37,41.64,Loamy,Cotton,36,0,0,40.802394,28-28
31.75,58.98,56.2,Clayey,Pulses,32,0,0,29.437104,Urea
30.51,64.47,31.19,Sandy,Paddy,35,0,4,97.5815253,20-20
24.18,53.12,59.3,Clayey,Maize,8,3,5,25.715888,10/26/2026
30.65,47.72,37.49,Clayey,Maize,39,0,2,48.09969472,DAP
29.91,59.7,54.67,Clayey,Tobacco,9,0,40,34.80038496,28-28
34.12,63.6,27.97,Red,Maize,26,0,21,75.33790572,DAP
30.51,52.48,23.64,Clayey,Paddy,10,9,25,77.6856096,28-28
28.09,61.48,39.32,Black,Tobacco,39,0,0,49.43915136,28-28
24.12,53.65,35.22,Sandy,Ground Nuts,37,0,0,55.5151644,10/26/2026
33.21,64.79,31.54,Clayey,Sugarcane,3,0,17,59.8244556,20-20
36.7,62.62,24.01,Red,Barley,42,0,0,76.9771101,17-17-17
34.03,55.38,49.19,Sandy,Cotton,5,0,17,55.1003964,10/26/2026
24.49,51.98,67.62,Clayey,Sugarcane,34,0,0,24.57952848,14-35-14
29.92,57.58,44.49,Loamy,Ground Nuts,16,14,7,44.990855,Urea
33.42,65.41,63.33,Black,Maize,15,0,38,30.54378146,14-35-14
29.32,57.18,70,Clayey,Ground Nuts,12,7,26,19.212,20-20
27.49,54.22,40.06,Clayey,Oil seeds,18,0,20,37.3402224,20-20
35.27,69.93,44.23,Sandy,Ground Nuts,38,0,3,57.270213,20-20
34.35,67.37,55.82,Red,Cotton,3,5,30,41.3155897,14-35-14
27.52,62.28,31.71,Sandy,Pulses,23,0,18,60.559572,14-35-14
33.94,62.1,56.9,Red,Ground Nuts,5,0,8,41.166103,10/26/2026
24.78,59.94,49.61,Clayey,Sugarcane,38,0,3,36.46905704,28-28
33.97,73.31,26.07,Sandy,Wheat,8,0,18,72.1128006,20-20
34.04,73,36.41,Clayey,Tobacco,6,23,23,49.80165312,20-20
29.03,51.28,59.83,Clayey,Millets,37,2,0,26.4864912,Urea
24.13,65.79,35.41,Red,Wheat,14,0,36,46.44117885,Urea
37.53,67.28,40.79,Clayey,Maize,27,0,23,47.63420816,14-35-14
27.94,59.27,46.39,Black,Cotton,33,1,0,36.78745005,10/26/2026
26.2,66.49,58.35,Black,Tobacco,12,11,32,31.1073021,DAP
30.71,58.51,42.79,Sandy,Maize,38,0,4,62.04870738,28-28
37.97,62.65,56.53,Red,Ground Nuts,6,4,15,45.24205455,DAP
35.46,70.84,62.84,Black,Maize,9,0,38,31.454082,20-20
30.08,61.49,52.42,Red,Oil seeds,5,0,6,41.5642227,10/26/2026
33.82,61.25,59.51,Black,Cotton,15,13,14,31.70913615,28-28
29.05,54.64,49.53,Clayey,Paddy,11,0,6,48.9235992,10/26/2026
40,72.25,45.19,Clayey,Millets,16,0,36,41.16231,DAP
22.51,50.31,30.59,Clayey,Maize,17,12,10,42.67410092,DAP
32.06,78.41,36.96,Loamy,Wheat,9,0,44,47.226416,10/26/2026
39.91,60.35,29.4,Loamy,Oil seeds,10,3,26,70.34937,14-35-14
32.83,59.11,29.94,Clayey,Tobacco,10,0,42,57.91215648,17-17-17
28.99,56.86,47.2,Red,Sugarcane,19,0,22,60.063432,DAP
31.08,73.05,43.81,Black,Tobacco,4,6,33,45.89925102,14-35-14
36.75,71.25,31.9,Sandy,Paddy,10,3,38,107.717175,17-17-17
29.59,64.77,26.04,Red,Paddy,40,0,0,93.7160103,17-17-17
29.95,61.65,70,Loamy,Sugarcane,9,5,31,30.83925,20-20
28.74,51.47,58.63,Clayey,Maize,9,11,35,29.75975772,28-28
37.6,71.43,54.12,Clayey,Ground Nuts,34,2,3,32.8445744,20-20
38.31,77.54,38.22,Black,Wheat,12,0,41,48.846357,14-35-14
33.09,65.12,37.71,Red,Pulses,19,0,24,57.2955878,20-20
36.17,64.23,54.97,Loamy,Oil seeds,33,0,4,40.6283175,14-35-14
40,58.41,25.99,Clayey,Sugarcane,16,0,16,77.58231468,DAP
23.4,62.09,20,Clayey,Millets,9,3,38,42.0832,20-20
22.76,48.08,34.55,Loamy,Maize,37,4,0,51.462026,Urea
23.01,46.97,52.66,Sandy,Maize,8,1,11,45.32625108,14-35-14
36.87,74.71,25.27,Sandy,Barley,12,0,34,77.4666126,17-17-17
26.86,50.54,67.65,Loamy,Pulses,8,0,8,25.378575,DAP
30.79,62.82,29.74,Black,Barley,12,0,14,50.6946978,14-35-14
37.88,56.28,34.78,Sandy,Pulses,14,0,41,76.4013168,DAP
33.59,73.86,52.09,Sandy,Oil seeds,24,0,19,46.13733,17-17-17
24.23,40.87,63.97,Black,Oil seeds,14,8,13,25.30116675,20-20
29.22,68.58,68.54,Clayey,Pulses,5,12,28,18.662072,10/26/2026
34.83,74.84,38.55,Clayey,Barley,13,1,36,40.429184,14-35-14
40,72.53,69.09,Loamy,Barley,19,0,44,28.9734885,10/26/2026
32.53,66.27,24.96,Red,Sugarcane,24,0,22,87.9114236,14-35-14
34.05,57.39,35.01,Loamy,Millets,5,3,33,58.1043095,20-20
33.84,78.28,54.01,Sandy,Ground Nuts,10,8,31,43.3446552,Urea
26.13,59.47,53.78,Black,Paddy,6,0,6,45.25342425,Urea
32.31,65.98,51.84,Red,Wheat,10,11,8,43.2443088,28-28
27.78,63.49,36.53,Red,Maize,19,0,13,56.68896041,10/26/2026
30.03,59.76,24.55,Sandy,Barley,40,0,0,72.594972,Urea
32.22,56.23,20,Red,Oil seeds,8,6,28,75.966,Urea
29.46,59.59,27.28,Sandy,Oil seeds,23,3,18,69.04764,17-17-17
28.6,61.06,46.54,Black,Ground Nuts,1,20,15,36.8890038,Urea
36.31,72.79,46.6,Sandy,Barley,22,0,20,55.25298,DAP
25.53,60.96,23.48,Black,Pulses,32,0,0,48.6070344,14-35-14
32.69,55.03,46.23,Black,Cotton,26,0,14,42.52050945,28-28
30.11,57.34,25.96,Loamy,Pulses,44,0,0,60.37962,10/26/2026
27.71,61.57,28.73,Loamy,Sugarcane,14,18,12,69.15007385,17-17-17
32.34,57.71,24.9,Loamy,Maize,6,11,33,70.9000325,DAP
38.2,60.72,31.82,Sandy,Tobacco,11,3,39,94.29130368,28-28
38.64,77.51,43,Sandy,Barley,40,4,0,60.5511,DAP
27.61,69.47,34.64,Black,Maize,6,0,8,45.60830604,Urea
29.73,65.44,62.54,Sandy,Paddy,9,10,25,51.7442472,17-17-17
24.65,57.12,52.24,Loamy,Oil seeds,9,3,36,33.785424,DAP
24.61,59.11,55.45,Clayey,Oil seeds,7,0,6,24.828606,DAP
27.55,50.87,37.69,Loamy,Wheat,24,0,21,49.6392615,14-35-14
27.77,68.01,52.99,Black,Cotton,16,0,30,30.26574315,Urea
31.08,59.06,47.05,Sandy,Tobacco,39,0,1,63.0037224,14-35-14
27.26,62.16,33.59,Black,Barley,11,8,25,43.8943536,28-28
24.69,55.52,22.39,Clayey,Ground Nuts,13,1,44,44.4674256,14-35-14
33.35,65.13,26.44,Clayey,Wheat,37,0,0,49.5117648,14-35-14
33.4,49.71,50.01,Clayey,Sugarcane,25,4,20,47.80183772,20-20
32.29,62.66,37.32,Clayey,Barley,2,8,32,41.74488,Urea
23.48,58.98,66.26,Clayey,Oil seeds,32,0,0,18.2115024,Urea
35.91,64.54,51.18,Clayey,Tobacco,38,0,0,41.9695776,Urea
23.18,59.48,46.95,Sandy,Sugarcane,22,0,23,55.1333796,Urea
37.6,61.35,36.62,Red,Barley,35,1,0,65.9009395,14-35-14
34.08,67.3,66.45,Black,Wheat,5,6,32,25.5177945,Urea
38.16,64.57,44.12,Sandy,Cotton,6,5,27,63.0561096,10/26/2026
34.31,75.92,40.55,Clayey,Cotton,8,10,27,38.361896,20-20
28.13,62.39,53.4,Loamy,Cotton,15,0,8,34.98029,14-35-14
25.04,66.1,46.92,Clayey,Pulses,4,13,25,28.4636192,17-17-17
35.22,56.07,66.76,Red,Tobacco,25,1,19,40.54435704,Urea
33.39,58.29,46.97,Black,Wheat,12,4,5,41.82555645,Urea
31.97,56.43,38.33,Red,Ground Nuts,20,0,25,58.15326825,DAP
29.39,52.92,44.26,Red,Sugarcane,14,0,11,65.61579024,10/26/2026
28.22,63.09,31.79,Loamy,Oil seeds,41,1,4,51.0858795,10/26/2026
28.99,57.8,41.7,Black,Wheat,33,0,1,41.493276,DAP
31.7,60.31,42.96,Loamy,Barley,17,0,22,47.482948,20-20
28.82,62.02,40.63,Clayey,Maize,11,9,29,40.03580328,14-35-14
31.71,52.75,30.13,Clayey,Oil seeds,11,12,13,48.6546732,14-35-14
27.04,53.79,60.68,Black,Millets,10,12,31,27.3142278,DAP
28.31,66.5,29.81,Clayey,Millets,18,0,27,41.1987224,20-20
27.83,55.13,30.2,Loamy,Wheat,27,2,19,54.51031,14-35-14
30.04,58.87,38.82,Clayey,Paddy,2,17,12,59.2063332,28-28
35.85,70.43,52.65,Black,Wheat,6,0,15,36.85558275,20-20
32.69,55.16,54.36,Red,Paddy,38,0,4,66.118668,28-28
25.42,55.67,20,Loamy,Tobacco,8,0,41,70.0848,Urea
36.08,58.63,55.26,Black,Cotton,19,0,37,37.3849677,10/26/2026
32.87,55.38,34.81,Loamy,Maize,38,0,2,63.1397745,20-20
33.54,64.83,36.55,Clayey,Barley,6,7,31,42.975954,10/26/2026
24.47,48.83,63.87,Clayey,Pulses,9,0,9,21.540706,Urea
30.37,59.55,46.99,Sandy,Cotton,18,0,24,51.5034558,DAP
34.67,56.47,33.94,Black,Cotton,20,0,22,54.1655667,14-35-14
30.85,62.67,70,Loamy,Maize,37,3,4,26.52045,28-28
30.26,51.93,67.2,Sandy,Tobacco,15,0,42,39.9370176,Urea
31.2,58.13,55.28,Clayey,Maize,1,19,12,32.79532256,20-20
30.08,70.01,35,Clayey,Sugarcane,22,0,17,50.80478,20-20
30.41,57.18,58.29,Red,Paddy,7,5,27,56.59191945,28-28
29.58,55.83,32.4,Sandy,Sugarcane,45,1,2,85.6777272,17-17-17
24.66,51.66,45.41,Black,Wheat,25,0,25,36.1063719,14-35-14
33.91,67.92,38.66,Black,Oil seeds,9,0,7,46.2957516,17-17-17
26.95,47.7,20.39,Clayey,Ground Nuts,10,3,13,50.982244,17-17-17
26.25,56.03,69.41,Sandy,Sugarcane,7,7,16,35.54453994,10/26/2026
26.88,54.41,28.3,Clayey,Maize,24,0,15,48.3031428,10/26/2026
38.72,72.63,44.83,Black,Paddy,37,4,0,67.86944438,14-35-14
29.2,55.04,68.65,Loamy,Millets,2,9,33,25.35588,20-20
24.84,54.15,44.72,Clayey,Maize,37,3,4,35.31971872,10/26/2026
31.87,61.74,41.71,Sandy,Sugarcane,8,1,10,75.35567988,Urea
33.22,55.48,63.02,Red,Tobacco,7,6,34,43.2976632,28-28
33.82,72.77,45.9,Sandy,Paddy,17,0,12,79.126119,17-17-17
40,66.66,43.95,Black,Millets,39,0,0,48.7651815,28-28
23.32,51.38,36.32,Clayey,Paddy,11,0,40,54.217152,20-20
35.87,59.89,50.2,Clayey,Pulses,1,16,19,36.571128,14-35-14
35.78,74.8,29.82,Black,Ground Nuts,8,4,13,53.1571392,28-28
28.48,54.42,23.99,Red,Maize,8,4,27,73.34774975,20-20
26.58,48.73,49.63,Loamy,Tobacco,25,1,24,47.6268498,DAP
26.2,54.23,41.59,Red,Oil seeds,0,14,14,48.37136535,20-20
33.25,59.02,58.34,Black,Tobacco,14,0,31,39.13923672,14-35-14
32.1,66.19,31.38,Clayey,Paddy,44,0,0,66.7851012,28-28
21.71,58.45,32.63,Sandy,Pulses,18,0,20,51.8978058,14-35-14
37.74,72.77,41.36,Clayey,Pulses,4,12,33,41.7962464,17-17-17
40,74.04,47.46,Black,Cotton,41,4,3,43.9665228,DAP
26.52,54.16,39.44,Clayey,Tobacco,12,0,10,44.16132096,10/26/2026
31.34,61.15,61.58,Black,Pulses,8,0,8,28.3902669,10/26/2026
26.47,52.11,39.99,Black,Sugarcane,10,2,9,53.98226555,DAP
25.28,45.69,24.19,Loamy,Sugarcane,38,0,0,76.59046395,17-17-17
31.12,58.29,37.01,Clayey,Ground Nuts,8,9,30,41.8732324,Urea
27.26,62.29,46.78,Sandy,Paddy,22,4,19,70.290315,10/26/2026
24.52,45.6,63.28,Red,Tobacco,40,0,2,36.95383296,Urea
35.75,63.57,38.89,Loamy,Barley,36,0,1,54.8248365,28-28
25.55,63.42,27.81,Loamy,Paddy,5,17,14,75.1389615,DAP
30.84,63.15,54.37,Black,Tobacco,22,1,19,39.47606442,20-20
28.63,52.84,34.25,Clayey,Maize,21,4,18,46.774024,14-35-14
32.94,72.52,37.15,Sandy,Barley,10,0,41,60.049404,17-17-17
37.38,69.43,42.68,Loamy,Oil seeds,38,0,0,51.613794,14-35-14
22.27,40.25,63.8,Clayey,Sugarcane,12,2,11,28.0157592,10/26/2026
25.84,44.81,44.37,Red,Oil seeds,9,5,24,48.51075075,DAP
33.02,49.45,31.28,Black,Barley,15,0,38,56.4765012,10/26/2026
30.45,57.02,53.78,Sandy,Sugarcane,13,3,35,59.40582648,17-17-17
37.66,55.23,31.77,Clayey,Maize,12,4,41,58.66442692,17-17-17
34.19,63.11,35.01,Clayey,Cotton,14,2,40,45.142054,Urea
32.13,55.38,43.65,Black,Sugarcane,23,0,16,57.07516815,Urea
36.31,62.76,31.8,Sandy,Wheat,33,0,0,74.670816,20-20
30,48.39,24.07,Clayey,Maize,8,0,41,57.33352812,14-35-14
32.96,52.26,42.35,Clayey,Tobacco,17,0,4,49.6933776,DAP
30.6,52.99,29.12,Sandy,Oil seeds,24,0,25,72.0466848,17-17-17
23.83,52.78,20,Black,Pulses,4,14,34,51.3144,20-20
23.74,48.91,62.89,Sandy,Paddy,8,14,13,48.7792395,28-28
22.61,51.15,40.5,Sandy,Barley,38,0,0,49.72653,Urea
22.26,58.83,33.35,Red,Millets,23,0,26,47.73173075,10/26/2026
27.42,50.44,30.86,Loamy,Millets,15,3,9,55.049268,10/26/2026
32.38,55.82,40.91,Sandy,Oil seeds,8,9,17,61.583598,DAP
32.77,60.55,61.77,Clayey,Sugarcane,3,10,28,33.90068188,20-20
28.08,58.59,44.33,Red,Millets,24,3,20,47.06982005,14-35-14
38.07,67.05,32.47,Sandy,Wheat,14,0,35,75.0514914,20-20
25.38,57.54,70,Black,Barley,36,0,0,19.4373,Urea
26.79,43.38,41.56,Clayey,Oil seeds,24,3,23,38.2852128,Urea
22.05,52.83,36.27,Red,Sugarcane,14,4,45,61.68398022,20-20
31.02,47.08,52.83,Loamy,Pulses,9,3,25,41.74545,20-20
28.97,59.7,23.81,Loamy,Oil seeds,39,2,3,59.496771,28-28
29.42,56.7,47.96,Black,Maize,39,0,0,41.46812604,10/26/2026
29.51,56.65,41.98,Loamy,Millets,22,0,28,46.819239,DAP
25.84,57.48,40.97,Red,Pulses,5,7,32,47.3621302,10/26/2026
35.66,53.57,31.42,Sandy,Ground Nuts,43,0,3,77.7985236,17-17-17
30.28,53.79,45.41,Black,Ground Nuts,14,6,24,41.10545115,DAP
33.46,60.18,43.06,Black,Maize,21,0,20,48.94659198,17-17-17
22.05,46.19,28.77,Clayey,Ground Nuts,16,0,15,40.4614892,28-28
40,67.16,44.64,Sandy,Cotton,36,1,0,64.0537344,14-35-14
